PassengerId,dummy,tree,forest,support_vector,neural_network,logistic,gaussian_NB,bernoulli_NB,adaboost,train
858,0.3836276083467094,0.5,0.4854655294953803,0.1892109273941608,0.011510645,0.3747542026821624,0.9962486035259496,0.7745413425932475,0.4982141573499588,1
373,0.3836276083467094,0.0588235294117647,0.0623813989028525,0.189309262711341,0.0020207826,0.0681305965930016,0.0033431949323317,0.0335900380544663,0.4885718239883136,1
388,0.3836276083467094,0.8,0.8134506041222461,0.8000694988210465,0.9451187,0.7580025211018003,0.5612246807446608,0.8001219110849338,0.5062736386814862,1
764,0.3836276083467094,1.0,0.9850746268656716,0.9805474018907976,1.0,0.939188144209612,0.999999836426814,0.9961727372625188,0.5118730564077733,1
87,0.3836276083467094,0.0,0.0202705367135102,0.031887901040426,6.44163e-06,0.0226226036432683,2.618852856814391e-05,0.0162063515230444,0.4792353755714695,1
382,0.3836276083467094,0.5,0.5640961857379768,0.7516022231596841,0.9878721,0.8822433409557903,0.988799136208504,0.8382068387777666,0.5105913399490759,1
610,0.3836276083467094,1.0,0.9227753727753728,0.7390719399581307,0.99996364,0.8058202033124824,0.9891371617989104,0.9523791387459902,0.5068910946489047,1
461,0.3836276083467094,0.3333333333333333,0.3242596541104004,0.189147059828302,0.12727758,0.450460996036453,0.9916543363327966,0.7245804900259671,0.5002312449388265,1
832,0.3836276083467094,1.0,1.0,0.8219567281055714,0.99992216,0.5179953897775533,0.9249838589279824,0.5632879287281419,0.4998439259457543,1
48,0.3836276083467094,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.0416239280864942,0.2764702935104132,0.5025429395524926,1
589,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
375,0.3836276083467094,0.0,0.0820895522388059,0.1893273184939218,0.0037231022,0.4915510760619192,0.0299687154758245,0.3561602996278873,0.4975327676088737,1
10,0.3836276083467094,1.0,0.938971807628524,0.7390090934476664,0.99996245,0.7960648048309137,0.8468519462122914,0.9143906784484734,0.5063569392768804,1
525,0.3836276083467094,0.2941176470588235,0.2945097324074291,0.1893254373176038,0.06648024,0.1428962472842059,0.004506391516894,0.038352385797135,0.4932040719167173,1
513,0.3836276083467094,1.0,0.9699004975124378,0.7390202807949626,0.9991141,0.609059419064556,0.9977571812733808,0.839204732437018,0.5036886929933715,1
448,0.3836276083467094,1.0,0.6813262321711059,0.3824448266128605,0.0677151,0.2973003378332656,0.032513526591298,0.1947461007410426,0.4973968457544347,1
700,0.3836276083467094,0.0,0.0625478653463728,0.0356336165214587,0.00011901904,0.0918331724585269,0.2028602325450238,0.1948535501540575,0.4896725943822015,1
847,0.3836276083467094,0.0,0.0384632773319683,0.0345081951373994,8.8319075e-06,0.0466439202048704,1.2829874987873204e-05,0.0080820119754261,0.347825710587771,1
237,0.3836276083467094,0.0,0.0119402985074626,0.1665605428090702,0.00055175927,0.1480342885735291,0.0684115485255616,0.2836367085365827,0.4911408659325866,1
526,0.3836276083467094,0.0,0.003844559255007,0.0209634335615377,9.152498e-05,0.0698936372172734,0.0022710621063921,0.0447359099107554,0.4878775928336979,1
658,0.3836276083467094,0.0,0.1435204927742241,0.1891869988080803,0.042370167,0.7069555329141771,0.6419661078593558,0.7147718749480839,0.5041312121517836,1
716,0.3836276083467094,0.0,0.1184053074839082,0.1505234571262903,0.002176776,0.1129174508737229,0.2761603873170735,0.2206935075928244,0.4906213451133492,1
324,0.3836276083467094,0.6666666666666666,0.6905117270788911,0.7389728766957754,0.6558335,0.8174376019759837,0.7432833950213388,0.7601960011038713,0.5069292998763512,1
88,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
771,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
17,0.3836276083467094,0.0,0.0074626865671641,0.0599782671029469,3.169833e-07,0.1115016281037487,0.0005126005540238,0.0575632194484938,0.4841842983685632,1
577,0.3836276083467094,0.8,0.8134506041222461,0.8000694988210465,0.9451187,0.7580025211018003,0.5612246807446608,0.8001219110849338,0.5062736386814862,1
821,0.3836276083467094,1.0,0.9303482587064676,0.7389662204676781,0.9999918,0.8652440714958429,0.9999568845180749,0.9889308381436482,0.5086040941495334,1
318,0.3836276083467094,0.0,0.0024875621890547,0.1770096244512803,0.0012505816,0.098054222735717,0.0338935256927788,0.1820846701287152,0.4891245590356596,1
890,0.3836276083467094,1.0,0.8640132669983417,0.6464487996792505,0.9997608,0.5179965474971923,0.8943411415637459,0.6940688303454787,0.5007979557247985,1
61,0.3836276083467094,0.2941176470588235,0.2945097324074291,0.1893254373176038,0.06648024,0.1428962472842059,0.004506391516894,0.038352385797135,0.4932040719167173,1
47,0.3836276083467094,0.0,0.0109548411787217,0.1892704822132752,0.003552104,0.135379554767515,0.0092493976627495,0.0697482727164254,0.4908674629662117,1
496,0.3836276083467094,0.2941176470588235,0.2945097324074291,0.1893254373176038,0.06648024,0.1428962472842059,0.004506391516894,0.038352385797135,0.4932040719167173,1
141,0.3836276083467094,0.5,0.5195273631840795,0.4349618221008065,0.31315055,0.6653619539065856,0.6195851470500893,0.6461496530400609,0.5039600341824293,1
693,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
423,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
656,0.3836276083467094,0.0,0.0104240701255626,0.1547482409120803,0.004306686,0.2877215197046871,0.117411789026704,0.2112510930058193,0.495253371849723,1
126,0.3836276083467094,1.0,0.6886401326699835,0.0651041705952293,0.004541729,0.1209300344909241,0.0349495957008342,0.1358643956338767,0.4911624630282611,1
611,0.3836276083467094,0.5,0.5060530679933664,0.1892747064587861,0.29508162,0.4701780523804175,0.1060705229826707,0.4111372712443789,0.4996050744221005,1
116,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
29,0.3836276083467094,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.0416239280864942,0.2764702935104132,0.5025429395524926,1
538,0.3836276083467094,1.0,1.0,0.8030958023490897,0.99996746,0.8830484659933159,0.6279658747608136,0.8479161274706549,0.51166292984609,1
844,0.3836276083467094,0.0,0.0033374585613391,0.0598512562350369,0.00935141,0.1509047517518192,0.0189654104075686,0.1029540690821793,0.4936702760924855,1
13,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
570,0.3836276083467094,0.217391304347826,0.2187825105355328,0.189235720101417,0.017257595,0.0994123395574722,0.0083074506943067,0.0556465898794487,0.4910791754154955,1
338,0.3836276083467094,1.0,0.98681592039801,0.7623010689209393,0.9999932,0.9360159647832816,0.9998324695674292,0.9837792134891552,0.5144954054886604,1
527,0.3836276083467094,1.0,0.9859038142620232,0.8540415599247863,0.9999815,0.5464964358371106,0.432962579310775,0.7248937972315577,0.500799357100262,1
200,0.3836276083467094,0.75,0.7461047934928532,0.7390339026100389,0.8167515,0.7460853400808605,0.230477450366716,0.5817713592881378,0.5058074222281146,1
278,0.3836276083467094,0.0,0.0,0.160755520344566,0.001542717,0.2203206020696849,0.055506839689468,0.2527312000715114,0.4945976638874791,1
474,0.3836276083467094,1.0,0.9837420042643924,0.9468311482926453,1.0,0.935936268194398,0.9999494079729364,0.9852936732863828,0.5142020882781908,1
62,0.3836276083467094,1.0,0.9751243781094528,0.9569372215356402,1.0,0.9163333974974988,0.9997512395279966,0.9834868100388322,0.5129545936882678,1
600,0.3836276083467094,1.0,0.8756218905472637,0.7389681756827033,0.9998404,0.4412940835626351,0.5429622376183022,0.7356657345212511,0.5023375163753884,1
78,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
836,0.3836276083467094,1.0,0.9850746268656716,0.928025452200155,0.9999999,0.9769418585305374,0.9999953704387816,0.9963662090674248,0.5190697890552542,1
697,0.3836276083467094,0.0909090909090909,0.0842137215248439,0.0512766410609373,0.0025141765,0.05489157566099,0.0022324864403436,0.0288462438017241,0.4876232425289849,1
494,0.3836276083467094,0.0,0.011608623548922,0.1417652146417977,0.062016785,0.2677780254268365,0.0304383062525958,0.2164643185874037,0.4974801574544372,1
228,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
549,0.3836276083467094,0.0,0.0357219408322588,0.1661214248618752,0.030765027,0.1439909529702083,0.0749145144135873,0.1183890585100512,0.4922009214111019,1
635,0.3836276083467094,0.0,0.1627576403695806,0.1892540956241327,0.00032001658,0.5181044272132832,0.0108530666792654,0.3143794216973289,0.4956011451452519,1
182,0.3836276083467094,0.3333333333333333,0.3255981994787967,0.1591532860835905,0.048324537,0.2991250159528995,0.0307800795759441,0.1862671546453798,0.4967229252915189,1
179,0.3836276083467094,0.0,0.0,0.160755520344566,0.001542717,0.2203206020696849,0.055506839689468,0.2527312000715114,0.4945976638874791,1
715,0.3836276083467094,0.0,0.0024875621890547,0.1770096244512803,0.0012505816,0.098054222735717,0.0338935256927788,0.1820846701287152,0.4891245590356596,1
799,0.3836276083467094,0.0,0.0033374585613391,0.0598512562350369,0.00935141,0.1509047517518192,0.0189654104075686,0.1029540690821793,0.4936702760924855,1
337,0.3836276083467094,0.0,0.2160862354892205,0.3041550315107006,0.024657302,0.4382256606298211,0.944931728301576,0.7301110472776122,0.4982062548373095,1
168,0.3836276083467094,0.0,0.0128731343283582,0.0269178610794499,5.4148095e-06,0.1847803080445315,0.000135009211851,0.1213551625917526,0.4880213970284024,1
523,0.3836276083467094,0.2941176470588235,0.2945097324074291,0.1893254373176038,0.06648024,0.1428962472842059,0.004506391516894,0.038352385797135,0.4932040719167173,1
463,0.3836276083467094,0.3333333333333333,0.3242596541104004,0.189147059828302,0.12727758,0.450460996036453,0.9916543363327966,0.7245804900259671,0.5002312449388265,1
637,0.3836276083467094,0.217391304347826,0.2187825105355328,0.189235720101417,0.017257595,0.0994123395574722,0.0083074506943067,0.0556465898794487,0.4910791754154955,1
588,0.3836276083467094,1.0,0.7114427860696517,0.3432447410743311,0.8028043,0.5654925676571023,0.9994006828409284,0.9290749038930728,0.502486332846736,1
779,0.3836276083467094,0.1176470588235294,0.1204138491919155,0.189242928164029,0.010538972,0.1181493236920128,0.0019915647273667,0.0312740464139322,0.4908674629662117,1
860,0.3836276083467094,0.2941176470588235,0.2945097324074291,0.1893254373176038,0.06648024,0.1428962472842059,0.004506391516894,0.038352385797135,0.4932040719167173,1
533,0.3836276083467094,0.0,0.0432835820895522,0.1683611990840361,0.016675835,0.1520932627558896,0.0696234294156343,0.1336577161208229,0.4922842152431176,1
556,0.3836276083467094,0.0,0.0128524046434494,0.1892455310891233,0.025594221,0.1850992613396787,0.0134211469916395,0.1242215543290997,0.4948886049279125,1
112,0.3836276083467094,0.25,0.2403143015083314,0.2950294811124309,0.050223988,0.6039392733144281,0.4407799207880278,0.6504647192269027,0.5028380263633668,1
275,0.3836276083467094,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.0416239280864942,0.2764702935104132,0.5025429395524926,1
543,0.3836276083467094,0.5,0.485204927742241,0.1892017447305048,0.44593832,0.3701846927034776,0.0453583423934028,0.2916993768679946,0.4970967115966095,1
223,0.3836276083467094,0.0,0.0,0.1727846971289155,0.00092083943,0.0407378794374841,0.0049758629378258,0.0373388115639909,0.4856075954954382,1
709,0.3836276083467094,1.0,0.9105780620705992,0.8321523816123888,0.96315753,0.8147921123582874,0.1462251110181716,0.4986716943733186,0.508606201922563,1
778,0.3836276083467094,1.0,0.8161158493248046,0.738967400594613,0.956491,0.7533125565688603,0.7982687614668575,0.5385695888564784,0.5068787210819338,1
85,0.3836276083467094,1.0,0.98955223880597,0.7928033701044556,0.9999974,0.6747535663369919,0.3387016700211577,0.7024887931926218,0.5037655013770306,1
585,0.3836276083467094,0.2941176470588235,0.2945097324074291,0.1893254373176038,0.06648024,0.1428962472842059,0.004506391516894,0.038352385797135,0.4932040719167173,1
612,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
249,0.3836276083467094,1.0,0.8059701492537313,0.7389059662608842,0.9997577,0.6656626620585281,0.9998923685864268,0.9316427186145628,0.5043252913539474,1
500,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
133,0.3836276083467094,0.0,0.0925096738529574,0.1892876767356215,0.00412022,0.4293469354255903,0.1855495540858528,0.4494929912526204,0.4992972284577812,1
816,0.3836276083467094,0.0,0.0209369817578772,0.1146305600443755,0.0021171444,0.3420467257352395,0.980127606362346,0.7172303529090869,0.4978234780968019,1
622,0.3836276083467094,1.0,0.7711442786069652,0.5,0.9249119,0.4454896272851358,0.99916792971002,0.8750209224882957,0.4997458241668242,1
845,0.3836276083467094,0.0588235294117647,0.0623813989028525,0.189309262711341,0.0020207826,0.0681305965930016,0.0033431949323317,0.0335900380544663,0.4885718239883136,1
434,0.3836276083467094,0.0588235294117647,0.0623813989028525,0.189309262711341,0.0020207826,0.0681305965930016,0.0033431949323317,0.0335900380544663,0.4885718239883136,1
425,0.3836276083467094,0.0,0.0054489457474532,0.1262716210075277,0.004067425,0.1002431800366347,0.0314087031960356,0.073396230126227,0.4896933535974208,1
119,0.3836276083467094,0.5,0.5022388059701492,0.5407105184991232,0.09966629,0.6355677991080434,0.9978624397339604,0.8877606740431886,0.5034063513261373,1
52,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
633,0.3836276083467094,1.0,0.7412935323383084,0.472297484217831,0.972132,0.6140173320990638,0.9976588396541672,0.9074126993962456,0.5038726111294008,1
863,0.3836276083467094,1.0,0.9552238805970148,0.8414613166306203,0.9999999,0.883991265937615,0.9998210277072715,0.9727381275586674,0.5114203518252568,1
428,0.3836276083467094,1.0,0.98955223880597,0.7928033701044556,0.9999974,0.6747535663369919,0.3387016700211577,0.7024887931926218,0.5037655013770306,1
619,0.3836276083467094,1.0,0.9303482587064676,0.9255837801608692,1.0,0.9504760350878572,0.999999791797109,0.9958252685394232,0.5113646293063424,1
711,0.3836276083467094,1.0,0.9850746268656716,0.9764321493996032,0.9999132,0.9225547681575836,0.994601106557982,0.964096823644276,0.512471883095891,1
548,0.3836276083467094,0.3333333333333333,0.3255981994787967,0.1591532860835905,0.048324537,0.2991250159528995,0.0307800795759441,0.1862671546453798,0.4967229252915189,1
23,0.3836276083467094,0.5,0.5224611071625997,0.5475203058877015,0.40583193,0.5118496812230809,0.0691362827642861,0.3934316841186368,0.5005008504795934,1
834,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
158,0.3836276083467094,0.217391304347826,0.2187825105355328,0.189235720101417,0.017257595,0.0994123395574722,0.0083074506943067,0.0556465898794487,0.4910791754154955,1
503,0.3836276083467094,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.0416239280864942,0.2764702935104132,0.5025429395524926,1
335,0.3836276083467094,1.0,0.9655294953802416,0.9164291505472488,0.99999976,0.8456962152237523,0.7738478887388106,0.86924783544968,0.5090723407027868,1
368,0.3836276083467094,0.75,0.762959014451552,0.5784438620784764,0.89763683,0.5661206971708073,0.1441878315130934,0.4448384257580032,0.5028380263633668,1
292,0.3836276083467094,1.0,0.988391376451078,0.9255532045004796,1.0,0.9317355124183374,0.9999424476597002,0.9937465696080464,0.5130378512873897,1
732,0.3836276083467094,0.0,0.0954853164495741,0.1827636024295817,0.014321337,0.1053148407033315,0.007681646022677,0.0634053089088938,0.4911624630282611,1
396,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
127,0.3836276083467094,0.1176470588235294,0.1204138491919155,0.189242928164029,0.010538972,0.1181493236920128,0.0019915647273667,0.0312740464139322,0.4908674629662117,1
584,0.3836276083467094,0.0,0.1890547263681592,0.6854380483675444,0.14875783,0.5622728794295064,0.4873729487945158,0.7039035524188756,0.5057947888957707,1
170,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
492,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
266,0.3836276083467094,0.0,0.0,0.160755520344566,0.001542717,0.2203206020696849,0.055506839689468,0.2527312000715114,0.4945976638874791,1
497,0.3836276083467094,1.0,0.9900497512437813,0.7972576206336759,0.9999937,0.9129206664219484,0.999992581623094,0.9952778079431456,0.5119946507835328,1
149,0.3836276083467094,0.0,0.2238805970149253,0.1654524189541042,0.000422526,0.4284756963347683,0.9847599517703616,0.8626333038082913,0.4977699402538924,1
553,0.3836276083467094,0.1176470588235294,0.1204138491919155,0.189242928164029,0.010538972,0.1181493236920128,0.0019915647273667,0.0312740464139322,0.4908674629662117,1
758,0.3836276083467094,0.1428571428571428,0.1473674473674473,0.1892543922916597,0.0053974898,0.1576532085499337,0.022991710060548,0.1663142569556264,0.4920897183292299,1
372,0.3836276083467094,0.0,0.0527367576562392,0.0617790400217905,0.00087070215,0.0787175102164927,0.0154504990792723,0.074693775534285,0.4885718239883136,1
294,0.3836276083467094,0.5714285714285714,0.5476383345786332,0.6217044300868239,0.30143493,0.5344128931707018,0.0409443459798997,0.1950801919143176,0.5022884424334004,1
851,0.3836276083467094,0.3333333333333333,0.3377971254836927,0.1892257115385814,0.17349353,0.1665307169181228,0.1058069566577312,0.0898464889531669,0.4920536413229983,1
93,0.3836276083467094,0.0,0.2275290215588723,0.2339733592676945,0.009483487,0.4892658830606546,0.9982043110438586,0.8593531784761865,0.5002312449388265,1
465,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
121,0.3836276083467094,0.0,0.0104240701255626,0.1547482409120803,0.004306686,0.2877215197046871,0.117411789026704,0.2112510930058193,0.495253371849723,1
516,0.3836276083467094,0.0,0.2014234383637368,0.3464843251167818,0.0025127514,0.407387298522433,0.9961191958032056,0.7509098693480981,0.4997458241668242,1
311,0.3836276083467094,1.0,0.9850746268656716,0.9764321493996032,0.9999132,0.9225547681575836,0.994601106557982,0.964096823644276,0.512471883095891,1
669,0.3836276083467094,0.0909090909090909,0.0842137215248439,0.0512766410609373,0.0025141765,0.05489157566099,0.0022324864403436,0.0288462438017241,0.4876232425289849,1
153,0.3836276083467094,0.0,0.0,0.1727846971289155,0.00092083943,0.0407378794374841,0.0049758629378258,0.0373388115639909,0.4856075954954382,1
42,0.3836276083467094,0.6666666666666666,0.6995864831685729,0.750060359250039,0.76311564,0.7744667197851145,0.5835392427560743,0.7636290735320952,0.5058074222281146,1
105,0.3836276083467094,0.0,0.0357219408322588,0.1661214248618752,0.030765027,0.1439909529702083,0.0749145144135873,0.1183890585100512,0.4922009214111019,1
748,0.3836276083467094,0.8,0.8134506041222461,0.8000694988210465,0.9451187,0.7580025211018003,0.5612246807446608,0.8001219110849338,0.5062736386814862,1
38,0.3836276083467094,0.0975609756097561,0.0962497563927183,0.1892386499796557,0.00878443,0.0938345399264184,0.00195772721518,0.0200654391242331,0.4906130471937475,1
567,0.3836276083467094,0.0588235294117647,0.0623813989028525,0.189309262711341,0.0020207826,0.0681305965930016,0.0033431949323317,0.0335900380544663,0.4885718239883136,1
767,0.3836276083467094,0.0,0.0049751243781094,0.1893065232971635,0.010030011,0.2638396415574475,0.0202941482879704,0.1918814946919215,0.4965310721931245,1
307,0.3836276083467094,1.0,1.0,0.8030958023490897,0.99996746,0.8830484659933159,0.6279658747608136,0.8479161274706549,0.51166292984609,1
218,0.3836276083467094,0.0,0.0119402985074626,0.1665605428090702,0.00055175927,0.1480342885735291,0.0684115485255616,0.2836367085365827,0.4911408659325866,1
848,0.3836276083467094,0.0,0.0033374585613391,0.0598512562350369,0.00935141,0.1509047517518192,0.0189654104075686,0.1029540690821793,0.4936702760924855,1
55,0.3836276083467094,0.0,0.2708955223880597,0.2802351444890693,0.06693388,0.4995271273547859,0.9987623902063798,0.930311912168308,0.5013642898102915,1
176,0.3836276083467094,0.0,0.0054489457474532,0.1262716210075277,0.004067425,0.1002431800366347,0.0314087031960356,0.073396230126227,0.4896933535974208,1
477,0.3836276083467094,0.25,0.2448235015399194,0.1890951940139678,0.0012966433,0.2482562839901055,0.2156488374776383,0.4399246512644404,0.4945976638874791,1
