PassengerId,dummy,tree,forest,support_vector,neural_network,logistic,gaussian_NB,bernoulli_NB,adaboost
526,0.38362760834670945,0.0,0.0038445592550070164,0.020963433561537778,9.152498e-05,0.06989363721727349,0.002271062106392102,0.04473590991075543,0.4878775928336979
658,0.38362760834670945,0.0,0.1435204927742241,0.18918699880808038,0.042370167,0.7069555329141771,0.6419661078593558,0.7147718749480839,0.5041312121517836
716,0.38362760834670945,0.0,0.11840530748390829,0.1505234571262903,0.002176776,0.11291745087372294,0.27616038731707354,0.22069350759282444,0.4906213451133492
324,0.38362760834670945,0.6666666666666666,0.6905117270788911,0.7389728766957754,0.6558335,0.8174376019759837,0.7432833950213388,0.7601960011038713,0.5069292998763512
88,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
771,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
17,0.38362760834670945,0.0,0.007462686567164179,0.05997826710294698,3.169833e-07,0.11150162810374874,0.0005126005540238577,0.0575632194484938,0.48418429836856325
577,0.38362760834670945,0.8,0.8134506041222461,0.8000694988210465,0.9451187,0.7580025211018003,0.5612246807446608,0.8001219110849338,0.5062736386814862
821,0.38362760834670945,1.0,0.9303482587064676,0.7389662204676781,0.9999918,0.8652440714958429,0.9999568845180749,0.9889308381436482,0.5086040941495334
318,0.38362760834670945,0.0,0.0024875621890547263,0.1770096244512803,0.0012505816,0.09805422273571703,0.03389352569277885,0.1820846701287152,0.48912455903565966
890,0.38362760834670945,1.0,0.8640132669983417,0.6464487996792505,0.9997608,0.5179965474971923,0.8943411415637459,0.6940688303454787,0.5007979557247985
61,0.38362760834670945,0.29411764705882354,0.29450973240742917,0.1893254373176038,0.06648024,0.14289624728420594,0.004506391516894032,0.038352385797135076,0.49320407191671733
47,0.38362760834670945,0.0,0.010954841178721777,0.18927048221327528,0.003552104,0.13537955476751506,0.009249397662749514,0.06974827271642542,0.49086746296621175
496,0.38362760834670945,0.29411764705882354,0.29450973240742917,0.1893254373176038,0.06648024,0.14289624728420594,0.004506391516894032,0.038352385797135076,0.49320407191671733
141,0.38362760834670945,0.5,0.5195273631840795,0.4349618221008065,0.31315055,0.6653619539065856,0.6195851470500893,0.6461496530400609,0.5039600341824293
693,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
423,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
656,0.38362760834670945,0.0,0.010424070125562662,0.15474824091208036,0.004306686,0.2877215197046871,0.117411789026704,0.21125109300581932,0.495253371849723
126,0.38362760834670945,1.0,0.6886401326699835,0.0651041705952293,0.004541729,0.1209300344909241,0.03494959570083421,0.13586439563387678,0.4911624630282611
611,0.38362760834670945,0.5,0.5060530679933664,0.18927470645878613,0.29508162,0.47017805238041754,0.10607052298267079,0.4111372712443789,0.49960507442210056
116,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
29,0.38362760834670945,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.04162392808649425,0.27647029351041325,0.5025429395524926
538,0.38362760834670945,1.0,1.0,0.8030958023490897,0.99996746,0.8830484659933159,0.6279658747608136,0.8479161274706549,0.51166292984609
844,0.38362760834670945,0.0,0.0033374585613391585,0.0598512562350369,0.00935141,0.15090475175181925,0.01896541040756867,0.10295406908217936,0.4936702760924855
13,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
570,0.38362760834670945,0.21739130434782608,0.21878251053553285,0.189235720101417,0.017257595,0.09941233955747225,0.008307450694306799,0.05564658987944878,0.49107917541549556
338,0.38362760834670945,1.0,0.9868159203980099,0.7623010689209393,0.9999932,0.9360159647832815,0.9998324695674292,0.9837792134891553,0.5144954054886604
527,0.38362760834670945,1.0,0.9859038142620233,0.8540415599247863,0.9999815,0.5464964358371106,0.432962579310775,0.7248937972315577,0.500799357100262
200,0.38362760834670945,0.75,0.7461047934928532,0.7390339026100389,0.8167515,0.7460853400808605,0.230477450366716,0.5817713592881378,0.5058074222281146
278,0.38362760834670945,0.0,0.0,0.160755520344566,0.001542717,0.22032060206968498,0.055506839689468034,0.25273120007151145,0.4945976638874791
474,0.38362760834670945,1.0,0.9837420042643923,0.9468311482926453,1.0,0.935936268194398,0.9999494079729363,0.9852936732863827,0.5142020882781908
62,0.38362760834670945,1.0,0.9751243781094527,0.9569372215356402,1.0,0.9163333974974988,0.9997512395279966,0.9834868100388322,0.5129545936882678
600,0.38362760834670945,1.0,0.8756218905472637,0.7389681756827033,0.9998404,0.4412940835626351,0.5429622376183022,0.7356657345212511,0.5023375163753884
78,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
836,0.38362760834670945,1.0,0.9850746268656716,0.928025452200155,0.9999999,0.9769418585305374,0.9999953704387817,0.9963662090674249,0.5190697890552542
697,0.38362760834670945,0.09090909090909091,0.08421372152484391,0.05127664106093732,0.0025141765,0.05489157566099001,0.002232486440343629,0.028846243801724125,0.4876232425289849
494,0.38362760834670945,0.0,0.011608623548922056,0.1417652146417977,0.062016785,0.2677780254268365,0.03043830625259583,0.21646431858740378,0.49748015745443724
228,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
549,0.38362760834670945,0.0,0.035721940832258804,0.16612142486187523,0.030765027,0.14399095297020834,0.07491451441358733,0.11838905851005121,0.49220092141110194
635,0.38362760834670945,0.0,0.16275764036958068,0.18925409562413276,0.00032001658,0.5181044272132832,0.010853066679265435,0.31437942169732896,0.4956011451452519
182,0.38362760834670945,0.3333333333333333,0.3255981994787967,0.15915328608359056,0.048324537,0.2991250159528995,0.0307800795759441,0.18626715464537982,0.49672292529151896
179,0.38362760834670945,0.0,0.0,0.160755520344566,0.001542717,0.22032060206968498,0.055506839689468034,0.25273120007151145,0.4945976638874791
715,0.38362760834670945,0.0,0.0024875621890547263,0.1770096244512803,0.0012505816,0.09805422273571703,0.03389352569277885,0.1820846701287152,0.48912455903565966
799,0.38362760834670945,0.0,0.0033374585613391585,0.0598512562350369,0.00935141,0.15090475175181925,0.01896541040756867,0.10295406908217936,0.4936702760924855
337,0.38362760834670945,0.0,0.21608623548922054,0.3041550315107006,0.024657302,0.4382256606298211,0.9449317283015759,0.7301110472776122,0.49820625483730957
168,0.38362760834670945,0.0,0.012873134328358208,0.026917861079449906,5.4148095e-06,0.18478030804453158,0.00013500921185109502,0.12135516259175261,0.4880213970284024
523,0.38362760834670945,0.29411764705882354,0.29450973240742917,0.1893254373176038,0.06648024,0.14289624728420594,0.004506391516894032,0.038352385797135076,0.49320407191671733
463,0.38362760834670945,0.3333333333333333,0.3242596541104004,0.18914705982830204,0.12727758,0.450460996036453,0.9916543363327966,0.7245804900259671,0.5002312449388265
637,0.38362760834670945,0.21739130434782608,0.21878251053553285,0.189235720101417,0.017257595,0.09941233955747225,0.008307450694306799,0.05564658987944878,0.49107917541549556
588,0.38362760834670945,1.0,0.7114427860696517,0.34324474107433117,0.8028043,0.5654925676571023,0.9994006828409284,0.9290749038930727,0.502486332846736
779,0.38362760834670945,0.11764705882352941,0.1204138491919155,0.18924292816402902,0.010538972,0.11814932369201285,0.0019915647273667063,0.031274046413932215,0.49086746296621175
860,0.38362760834670945,0.29411764705882354,0.29450973240742917,0.1893254373176038,0.06648024,0.14289624728420594,0.004506391516894032,0.038352385797135076,0.49320407191671733
533,0.38362760834670945,0.0,0.043283582089552235,0.1683611990840361,0.016675835,0.15209326275588964,0.06962342941563433,0.13365771612082294,0.4922842152431176
556,0.38362760834670945,0.0,0.012852404643449418,0.18924553108912331,0.025594221,0.18509926133967877,0.013421146991639555,0.12422155432909979,0.4948886049279125
112,0.38362760834670945,0.25,0.24031430150833144,0.2950294811124309,0.050223988,0.6039392733144281,0.4407799207880278,0.6504647192269027,0.5028380263633668
275,0.38362760834670945,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.04162392808649425,0.27647029351041325,0.5025429395524926
543,0.38362760834670945,0.5,0.485204927742241,0.1892017447305048,0.44593832,0.37018469270347765,0.04535834239340282,0.29169937686799463,0.4970967115966095
223,0.38362760834670945,0.0,0.0,0.1727846971289155,0.00092083943,0.04073787943748413,0.0049758629378258475,0.037338811563990965,0.4856075954954382
709,0.38362760834670945,1.0,0.9105780620705993,0.8321523816123888,0.96315753,0.8147921123582874,0.14622511101817168,0.49867169437331865,0.508606201922563
778,0.38362760834670945,1.0,0.8161158493248046,0.738967400594613,0.956491,0.7533125565688603,0.7982687614668575,0.5385695888564784,0.5068787210819338
85,0.38362760834670945,1.0,0.98955223880597,0.7928033701044556,0.9999974,0.6747535663369919,0.3387016700211577,0.7024887931926218,0.5037655013770306
585,0.38362760834670945,0.29411764705882354,0.29450973240742917,0.1893254373176038,0.06648024,0.14289624728420594,0.004506391516894032,0.038352385797135076,0.49320407191671733
612,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
249,0.38362760834670945,1.0,0.8059701492537313,0.7389059662608842,0.9997577,0.6656626620585281,0.9998923685864268,0.9316427186145628,0.5043252913539474
500,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
133,0.38362760834670945,0.0,0.09250967385295744,0.18928767673562152,0.00412022,0.4293469354255903,0.18554955408585289,0.44949299125262043,0.49929722845778124
816,0.38362760834670945,0.0,0.02093698175787728,0.11463056004437552,0.0021171444,0.34204672573523953,0.9801276063623461,0.7172303529090869,0.49782347809680194
622,0.38362760834670945,1.0,0.7711442786069652,0.5,0.9249119,0.4454896272851358,0.9991679297100199,0.8750209224882957,0.4997458241668242
845,0.38362760834670945,0.058823529411764705,0.062381398902852596,0.189309262711341,0.0020207826,0.06813059659300162,0.003343194932331772,0.033590038054466344,0.48857182398831367
434,0.38362760834670945,0.058823529411764705,0.062381398902852596,0.189309262711341,0.0020207826,0.06813059659300162,0.003343194932331772,0.033590038054466344,0.48857182398831367
425,0.38362760834670945,0.0,0.005448945747453211,0.12627162100752773,0.004067425,0.10024318003663472,0.03140870319603565,0.07339623012622708,0.4896933535974208
119,0.38362760834670945,0.5,0.5022388059701492,0.5407105184991232,0.09966629,0.6355677991080434,0.9978624397339604,0.8877606740431886,0.5034063513261373
52,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
633,0.38362760834670945,1.0,0.7412935323383084,0.472297484217831,0.972132,0.6140173320990638,0.9976588396541671,0.9074126993962456,0.5038726111294008
863,0.38362760834670945,1.0,0.9552238805970149,0.8414613166306203,0.9999999,0.883991265937615,0.9998210277072715,0.9727381275586674,0.5114203518252568
428,0.38362760834670945,1.0,0.98955223880597,0.7928033701044556,0.9999974,0.6747535663369919,0.3387016700211577,0.7024887931926218,0.5037655013770306
619,0.38362760834670945,1.0,0.9303482587064676,0.9255837801608693,1.0,0.9504760350878572,0.999999791797109,0.9958252685394232,0.5113646293063424
711,0.38362760834670945,1.0,0.9850746268656716,0.9764321493996033,0.9999132,0.9225547681575837,0.9946011065579821,0.9640968236442761,0.512471883095891
548,0.38362760834670945,0.3333333333333333,0.3255981994787967,0.15915328608359056,0.048324537,0.2991250159528995,0.0307800795759441,0.18626715464537982,0.49672292529151896
23,0.38362760834670945,0.5,0.5224611071625997,0.5475203058877015,0.40583193,0.5118496812230809,0.06913628276428616,0.3934316841186368,0.5005008504795934
834,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
158,0.38362760834670945,0.21739130434782608,0.21878251053553285,0.189235720101417,0.017257595,0.09941233955747225,0.008307450694306799,0.05564658987944878,0.49107917541549556
503,0.38362760834670945,0.6666666666666666,0.6553185217859561,0.7390463697427542,0.73901355,0.597602396687715,0.04162392808649425,0.27647029351041325,0.5025429395524926
335,0.38362760834670945,1.0,0.9655294953802416,0.9164291505472489,0.99999976,0.8456962152237523,0.7738478887388106,0.86924783544968,0.5090723407027868
368,0.38362760834670945,0.75,0.762959014451552,0.5784438620784764,0.89763683,0.5661206971708073,0.14418783151309347,0.44483842575800325,0.5028380263633668
292,0.38362760834670945,1.0,0.988391376451078,0.9255532045004796,1.0,0.9317355124183374,0.9999424476597002,0.9937465696080464,0.5130378512873897
732,0.38362760834670945,0.0,0.09548531644957413,0.18276360242958173,0.014321337,0.1053148407033315,0.007681646022677086,0.06340530890889387,0.4911624630282611
396,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
127,0.38362760834670945,0.11764705882352941,0.1204138491919155,0.18924292816402902,0.010538972,0.11814932369201285,0.0019915647273667063,0.031274046413932215,0.49086746296621175
584,0.38362760834670945,0.0,0.1890547263681592,0.6854380483675444,0.14875783,0.5622728794295064,0.48737294879451587,0.7039035524188756,0.5057947888957707
170,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
492,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
266,0.38362760834670945,0.0,0.0,0.160755520344566,0.001542717,0.22032060206968498,0.055506839689468034,0.25273120007151145,0.4945976638874791
497,0.38362760834670945,1.0,0.9900497512437811,0.7972576206336759,0.9999937,0.9129206664219484,0.999992581623094,0.9952778079431457,0.5119946507835328
149,0.38362760834670945,0.0,0.22388059701492538,0.16545241895410426,0.000422526,0.4284756963347683,0.9847599517703615,0.8626333038082913,0.4977699402538924
553,0.38362760834670945,0.11764705882352941,0.1204138491919155,0.18924292816402902,0.010538972,0.11814932369201285,0.0019915647273667063,0.031274046413932215,0.49086746296621175
758,0.38362760834670945,0.14285714285714285,0.14736744736744736,0.18925439229165972,0.0053974898,0.15765320854993373,0.02299171006054804,0.16631425695562643,0.49208971832922993
372,0.38362760834670945,0.0,0.0527367576562392,0.0617790400217905,0.00087070215,0.07871751021649277,0.015450499079272343,0.07469377553428502,0.48857182398831367
294,0.38362760834670945,0.5714285714285714,0.5476383345786332,0.6217044300868239,0.30143493,0.5344128931707018,0.04094434597989974,0.19508019191431766,0.5022884424334004
851,0.38362760834670945,0.3333333333333333,0.33779712548369273,0.1892257115385814,0.17349353,0.16653071691812282,0.10580695665773121,0.08984648895316699,0.4920536413229983
93,0.38362760834670945,0.0,0.22752902155887234,0.23397335926769455,0.009483487,0.48926588306065466,0.9982043110438586,0.8593531784761865,0.5002312449388265
465,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
121,0.38362760834670945,0.0,0.010424070125562662,0.15474824091208036,0.004306686,0.2877215197046871,0.117411789026704,0.21125109300581932,0.495253371849723
516,0.38362760834670945,0.0,0.20142343836373688,0.3464843251167818,0.0025127514,0.407387298522433,0.9961191958032057,0.7509098693480981,0.4997458241668242
311,0.38362760834670945,1.0,0.9850746268656716,0.9764321493996033,0.9999132,0.9225547681575837,0.9946011065579821,0.9640968236442761,0.512471883095891
669,0.38362760834670945,0.09090909090909091,0.08421372152484391,0.05127664106093732,0.0025141765,0.05489157566099001,0.002232486440343629,0.028846243801724125,0.4876232425289849
153,0.38362760834670945,0.0,0.0,0.1727846971289155,0.00092083943,0.04073787943748413,0.0049758629378258475,0.037338811563990965,0.4856075954954382
42,0.38362760834670945,0.6666666666666666,0.6995864831685729,0.750060359250039,0.76311564,0.7744667197851145,0.5835392427560743,0.7636290735320952,0.5058074222281146
105,0.38362760834670945,0.0,0.035721940832258804,0.16612142486187523,0.030765027,0.14399095297020834,0.07491451441358733,0.11838905851005121,0.49220092141110194
748,0.38362760834670945,0.8,0.8134506041222461,0.8000694988210465,0.9451187,0.7580025211018003,0.5612246807446608,0.8001219110849338,0.5062736386814862
38,0.38362760834670945,0.0975609756097561,0.09624975639271832,0.18923864997965575,0.00878443,0.0938345399264184,0.0019577272151800897,0.020065439124233173,0.4906130471937475
567,0.38362760834670945,0.058823529411764705,0.062381398902852596,0.189309262711341,0.0020207826,0.06813059659300162,0.003343194932331772,0.033590038054466344,0.48857182398831367
767,0.38362760834670945,0.0,0.004975124378109453,0.18930652329716358,0.010030011,0.26383964155744755,0.020294148287970413,0.19188149469192156,0.49653107219312453
307,0.38362760834670945,1.0,1.0,0.8030958023490897,0.99996746,0.8830484659933159,0.6279658747608136,0.8479161274706549,0.51166292984609
218,0.38362760834670945,0.0,0.011940298507462687,0.1665605428090702,0.00055175927,0.1480342885735291,0.06841154852556164,0.2836367085365827,0.49114086593258666
848,0.38362760834670945,0.0,0.0033374585613391585,0.0598512562350369,0.00935141,0.15090475175181925,0.01896541040756867,0.10295406908217936,0.4936702760924855
55,0.38362760834670945,0.0,0.2708955223880597,0.28023514448906933,0.06693388,0.49952712735478594,0.9987623902063798,0.9303119121683081,0.5013642898102915
176,0.38362760834670945,0.0,0.005448945747453211,0.12627162100752773,0.004067425,0.10024318003663472,0.03140870319603565,0.07339623012622708,0.4896933535974208
477,0.38362760834670945,0.25,0.24482350153991947,0.1890951940139678,0.0012966433,0.24825628399010552,0.21564883747763838,0.43992465126444047,0.4945976638874791
391,0.38362760834670945,1.0,0.8208955223880597,0.7938228903648377,0.9997197,0.5821662945035537,0.9999964399382993,0.9565039941408542,0.5001987745110981
579,0.38362760834670945,0.25,0.24031430150833144,0.2950294811124309,0.050223988,0.6039392733144281,0.4407799207880278,0.6504647192269027,0.5028380263633668
84,0.38362760834670945,0.0,0.04663777114735303,0.22203746358069967,0.01664447,0.28412234336668274,0.007807779026044966,0.07752439996282989,0.49693057625004833
